Espécie;Apreendidas;Data apreensão;Mês;Ano;UF Apreensão;Unidade Apreensão;Município;País de origem;Tipo Penal
Espingarda;1;43223;mai;2018;TO;SR/PF/TO;BREJINHO DE NAZARE;Repúlica Tcheca;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43223;mai;2018;TO;SR/PF/TO;BREJINHO DE NAZARE;Repúlica Tcheca;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43223;mai;2018;TO;SR/PF/TO;BREJINHO DE NAZARE;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43223;mai;2018;TO;SR/PF/TO;BREJINHO DE NAZARE;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43223;mai;2018;DF;SR/PF/DF;CATALAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43223;mai;2018;DF;SR/PF/DF;CATALAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43223;mai;2018;DF;SR/PF/DF;CATALAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43223;mai;2018;SP;DPF/SOD/SP;SOROCABA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43223;mai;2018;TO;SR/PF/TO;NI;Itália;Outra tipificação
Revólver;1;43223;mai;2018;RJ;SR/PF/RJ;NI;Brasil;Outra tipificação
Revólver;1;43223;mai;2018;RJ;SR/PF/RJ;NI;Brasil;Outra tipificação
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43223;mai;2018;SP;SR/PF/SP;SAO PAULO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43224;mai;2018;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Revólver;1;43224;mai;2018;AP;SR/PF/AP;MACAPA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43224;mai;2018;RS;DPF/SCS/RS;NI;Brasil;Outra tipificação
Revólver;1;43224;mai;2018;RS;DPF/SCS/RS;NI;Brasil;Outra tipificação
Revólver;1;43224;mai;2018;RS;DPF/SCS/RS;NI;Brasil;Outra tipificação
Revólver;1;43224;mai;2018;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Revólver;1;43226;mai;2018;SP;DEAIN/SR/SP;GUARULHOS;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43227;mai;2018;AC;DPF/CZS/AC;CRUZEIRO DO SUL;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43227;mai;2018;MS;SR/PF/MS;NI;Estados Unidos da América;Outra tipificação
Revólver;1;43227;mai;2018;MG;DPF/UDI/MG;UBERLANDIA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Carabina;1;43228;mai;2018;RJ;DPF/NRI/RJ;NITEROI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43228;mai;2018;RO;SR/PF/RO;CAMPO NOVO DE RONDONIA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43228;mai;2018;PI;SR/PF/PI;NI;Brasil;Outra tipificação
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43228;mai;2018;PI;SR/PF/PI;PIRIPIRI;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43228;mai;2018;PI;SR/PF/PI;NI;Brasil;Outra tipificação
Revólver;1;43228;mai;2018;PI;SR/PF/PI;NI;Não identificado;Outra tipificação
Revólver;1;43228;mai;2018;PR;DPF/FIG/PR;FOZ DO IGUACU;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43228;mai;2018;RJ;DPF/NRI/RJ;NITEROI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Rifle;1;43228;mai;2018;RJ;DPF/NRI/RJ;NITEROI;Repúlica Tcheca;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43229;mai;2018;BA;SR/PF/BA;JEREMOABO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43229;mai;2018;BA;SR/PF/BA;JEREMOABO;Turquia;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43229;mai;2018;BA;SR/PF/BA;JEREMOABO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43229;mai;2018;RO;DPF/JPN/RO;CACOAL;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43229;mai;2018;BA;SR/PF/BA;JEREMOABO;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43229;mai;2018;PB;DPF/CGE/PB;NI;Brasil;Outra tipificação
Fuzil;1;43230;mai;2018;SP;DPF/PCA/SP;NI;Brasil;Outra tipificação
Fuzil;1;43230;mai;2018;SP;DPF/PCA/SP;NI;Brasil;Outra tipificação
Pistola;1;43230;mai;2018;SP;DPF/CZO/SP;APARECIDA;Itália;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43230;mai;2018;SP;DPF/CZO/SP;APARECIDA;Itália;Art. 17 Comércio ilegal de arma de fogo
Carabina;1;43231;mai;2018;SP;DPF/STS/SP;SANTOS;Brasil;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;43231;mai;2018;DF;SR/PF/DF;NI;Não identificado;Outra tipificação
Fuzil;1;43231;mai;2018;DF;SR/PF/DF;NI;Não identificado;Outra tipificação
Fuzil;1;43231;mai;2018;DF;SR/PF/DF;NI;Não identificado;Outra tipificação
Fuzil;1;43231;mai;2018;DF;SR/PF/DF;NI;Não identificado;Outra tipificação
Pistola;1;43231;mai;2018;DF;SR/PF/DF;NI;Brasil;Outra tipificação
Pistola;1;43231;mai;2018;DF;SR/PF/DF;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43231;mai;2018;SP;DPF/STS/SP;SANTOS;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Espingarda;1;43234;mai;2018;MT;DPF/BRG/MT;BARRA DO GARCAS;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43234;mai;2018;RR;DPF/PAC/RR;PACARAIMA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43234;mai;2018;SP;DPF/CZO/SP;NI;Brasil;Outra tipificação
Revólver;1;43234;mai;2018;SP;DPF/CZO/SP;NI;Brasil;Outra tipificação
Pistola;1;43235;mai;2018;MG;SR/PF/MG;BELO HORIZONTE;Itália;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43235;mai;2018;MS;DPF/PPA/MS;AMAMBAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43235;mai;2018;PR;DPF/MGA/PR;CAMPO MOURAO;Brasil;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43235;mai;2018;SP;DEAIN/SR/SP;GUARULHOS;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43236;mai;2018;ES;SR/PF/ES;CARIACICA;Itália;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43236;mai;2018;MG;SR/PF/MG;NI;Estados Unidos da América;Outra tipificação
Espingarda;1;43237;mai;2018;AC;DPF/CZS/AC;PORTO WALTER;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43237;mai;2018;AC;DPF/CZS/AC;PORTO WALTER;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Garrucha;1;43237;mai;2018;MS;DPF/NVI/MS;MUNDO NOVO;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43237;mai;2018;MS;DPF/NVI/MS;MUNDO NOVO;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43237;mai;2018;MS;DPF/NVI/MS;MUNDO NOVO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43238;mai;2018;SP;SR/PF/SP;NI;Não identificado;Outra tipificação
Rifle;1;43238;mai;2018;PR;DPF/GRA/PR;NI;Não identificado;Outra tipificação
Pistola;1;43240;mai;2018;RJ;SR/PF/RJ;RIO DE JANEIRO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43240;mai;2018;RJ;SR/PF/RJ;RIO DE JANEIRO;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43241;mai;2018;MS;DPF/DRS/MS;NI;Não identificado;Outra tipificação
Revólver;1;43241;mai;2018;RS;DPF/SCS/RS;NI;Brasil;Outra tipificação
Revólver;1;43241;mai;2018;RS;DPF/SCS/RS;NI;Brasil;Outra tipificação
Espingarda;1;43242;mai;2018;RR;SR/PF/RR;NI;Não identificado;Outra tipificação
Espingarda;1;43242;mai;2018;SP;DPF/CAS/SP;CAMPINAS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43242;mai;2018;AC;DPF/CZS/AC;CRUZEIRO DO SUL;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Pistola;1;43242;mai;2018;BA;SR/PF/BA;SALVADOR;Israel;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43242;mai;2018;BA;SR/PF/BA;SALVADOR;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43242;mai;2018;BA;SR/PF/BA;SALVADOR;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43242;mai;2018;GO;SR/PF/GO;ITUMBIARA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43242;mai;2018;GO;SR/PF/GO;ITUMBIARA;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43242;mai;2018;RN;SR/PF/RN;NATAL;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43242;mai;2018;RN;SR/PF/RN;NATAL;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43242;mai;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Revólver;1;43242;mai;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Revólver;1;43242;mai;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Revólver;1;43242;mai;2018;SP;DPF/CAS/SP;CAMPINAS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43244;mai;2018;AM;SR/PF/AM;MANAUS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43244;mai;2018;AM;SR/PF/AM;MANAUS;Itália;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43244;mai;2018;AM;SR/PF/AM;MANAUS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43244;mai;2018;MG;DPF/GVS/MG;JAGUARACU;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Pistola;5;43244;mai;2018;MG;DPF/GVS/MG;JAGUARACU;Turquia;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43244;mai;2018;RS;DPF/SBA/RS;NI;Brasil;Outra tipificação
Pistola;1;43245;mai;2018;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43245;mai;2018;PI;SR/PF/PI;NI;Brasil;Outra tipificação
Revólver;1;43245;mai;2018;MT;DPF/SIC/MT;SINOP;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43245;mai;2018;PI;SR/PF/PI;NI;Brasil;Outra tipificação
Revólver;1;43245;mai;2018;SP;DPF/SOD/SP;NI;Brasil;Outra tipificação
Revólver;1;43245;mai;2018;SP;DPF/SOD/SP;SOROCABA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43246;mai;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Pistola;1;43247;mai;2018;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Fuzil;1;43248;mai;2018;RJ;SR/PF/RJ;RIO DE JANEIRO;Não identificado;Art. 17 Comércio ilegal de arma de fogo
Espingarda;1;43249;mai;2018;AC;SR/PF/AC;RIO BRANCO;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43249;mai;2018;SP;DPF/BRU/SP;AVARE;Repúlica Tcheca;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43249;mai;2018;RS;DPF/SBA/RS;NI;Brasil;Outra tipificação
Espingarda;1;43250;mai;2018;RS;DPF/PFO/RS;CHARRUA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43250;mai;2018;RS;DPF/PFO/RS;CHARRUA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Espingarda;1;43250;mai;2018;RS;DPF/PFO/RS;CHARRUA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43250;mai;2018;RS;DPF/PFO/RS;CHARRUA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43250;mai;2018;GO;SR/PF/GO;GOIANIA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43251;mai;2018;RR;SR/PF/RR;BOA VISTA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43251;mai;2018;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Artesanal;1;43252;jun;2018;CE;DPF/JNE/CE;SANTANA DO CARIRI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43252;jun;2018;AL;SR/PF/AL;DELMIRO GOUVEIA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43252;jun;2018;CE;DPF/JNE/CE;SANTANA DO CARIRI;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43252;jun;2018;PA;DPF/SNM/PA;ITAITUBA;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43252;jun;2018;AL;SR/PF/AL;DELMIRO GOUVEIA;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43252;jun;2018;PE;DPF/CRU/PE;NI;Brasil;Outra tipificação
Revólver;2;43252;jun;2018;MA;SR/PF/MA;NI;Brasil;Outra tipificação
Revólver;1;43253;jun;2018;PA;DPF/RDO/PA;REDENCAO;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43254;jun;2018;CE;DPF/JNE/CE;SANTANA DO CARIRI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Fuzil;1;43255;jun;2018;MS;DPF/TLS/MS;TRES LAGOAS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43255;jun;2018;MS;DPF/TLS/MS;TRES LAGOAS;Argentina;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43255;jun;2018;RN;SR/PF/RN;NATAL;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;2;43255;jun;2018;MS;DPF/TLS/MS;TRES LAGOAS;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Rifle;1;43255;jun;2018;MS;DPF/TLS/MS;TRES LAGOAS;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Carabina;1;43256;jun;2018;MS;SR/PF/MS;FATIMA DO SUL;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43256;jun;2018;MG;DPF/GVS/MG;NI;Brasil;Outra tipificação
Revólver;1;43257;jun;2018;RS;DPF/PTS/RS;PELOTAS;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43258;jun;2018;RS;DPF/PFO/RS;SAO VALENTIN;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43258;jun;2018;MT;DPF/SIC/MT;NI;Brasil;Outra tipificação
Pistola;1;43258;jun;2018;PR;DPF/GRA/PR;GUAIRA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Revólver;1;43258;jun;2018;MG;DPF/GVS/MG;NI;Brasil;Outra tipificação
Revólver;1;43258;jun;2018;MT;DPF/SIC/MT;NI;Brasil;Outra tipificação
Revólver;1;43258;jun;2018;MT;DPF/SIC/MT;SINOP;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43258;jun;2018;PB;SR/PF/PB;JOAO PESSOA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43259;jun;2018;RS;DPF/PFO/RS;CHARRUA;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43259;jun;2018;RS;DPF/PFO/RS;CHARRUA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Fuzil;1;43259;jun;2018;BA;SR/PF/BA;SALVADOR;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43259;jun;2018;PR;DPF/GRA/PR;GUAIRA;Brasil;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43259;jun;2018;PA;SR/PF/PA;BENEVIDES;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43259;jun;2018;RO;DPF/VLA/RO;ESPIGAO D'OESTE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43260;jun;2018;SP;DPF/AQA/SP;ARARAQUARA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43260;jun;2018;SP;DPF/AQA/SP;ARARAQUARA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43260;jun;2018;SP;DPF/AQA/SP;ARARAQUARA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Artesanal;1;43261;jun;2018;AL;SR/PF/AL;MURICI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43261;jun;2018;AL;SR/PF/AL;MURICI;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43261;jun;2018;AL;SR/PF/AL;MURICI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43261;jun;2018;AL;SR/PF/AL;MURICI;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Metralhadora;1;43261;jun;2018;TO;SR/PF/TO;NI;Não identificado;Outra tipificação
Pistola;1;43261;jun;2018;MA;DPF/ITZ/MA;IMPERATRIZ;Estados Unidos da América;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43261;jun;2018;MA;DPF/ITZ/MA;IMPERATRIZ;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43261;jun;2018;SP;DEAIN/SR/SP;GUARULHOS;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43261;jun;2018;TO;SR/PF/TO;NI;Não identificado;Outra tipificação
Revólver;1;43261;jun;2018;TO;SR/PF/TO;NI;Não identificado;Outra tipificação
Revólver;1;43261;jun;2018;TO;SR/PF/TO;NI;Brasil;Outra tipificação
Espingarda;1;43262;jun;2018;AP;DPF/OPE/AP;CALCOENE;Não identificado;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43262;jun;2018;SC;DPF/CCM/SC;NI;Brasil;Outra tipificação
Espingarda;1;43263;jun;2018;CE;DPF/JNE/CE;NI;Não identificado;Outra tipificação
Espingarda;1;43263;jun;2018;MT;DPF/CAE/MT;NI;Não identificado;Outra tipificação
Espingarda;1;43263;jun;2018;RS;SR/PF/RS;NI;Estados Unidos da América;Outra tipificação
Garrucha;1;43263;jun;2018;MT;DPF/CAE/MT;NI;Não identificado;Outra tipificação
Pistola;1;43263;jun;2018;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43263;jun;2018;AM;DPF/TBA/AM;TABATINGA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43263;jun;2018;ES;SR/PF/ES;CARIACICA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Revólver;1;43263;jun;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Revólver;1;43263;jun;2018;RS;SR/PF/RS;NI;Não identificado;Outra tipificação
Revólver;1;43263;jun;2018;RS;SR/PF/RS;NI;Brasil;Outra tipificação
Pistola;1;43264;jun;2018;PR;DPF/CAC/PR;NI;Não identificado;Outra tipificação
Pistola;1;43264;jun;2018;PR;DPF/CAC/PR;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43264;jun;2018;PR;DPF/CAC/PR;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43264;jun;2018;RS;DPF/CHI/RS;NI;Brasil;Outra tipificação
Pistola;1;43264;jun;2018;RS;SR/PF/RS;VIAMAO;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Pistola;1;43264;jun;2018;RS;SR/PF/RS;GRAVATAI;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43264;jun;2018;SP;DPF/CAS/SP;NI;Brasil;Outra tipificação
Revólver;1;43264;jun;2018;RS;DPF/CHI/RS;NI;Brasil;Outra tipificação
Revólver;1;43264;jun;2018;RS;DPF/CHI/RS;CHUI;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43264;jun;2018;RS;SR/PF/RS;GRAVATAI;Não identificado;Art. 12 Posse irregular de arma de fogo de uso permitido
Revólver;1;43264;jun;2018;RS;SR/PF/RS;PAROBE;Brasil;Art. 12 Posse irregular de arma de fogo de uso permitido
Espingarda;1;43265;jun;2018;AM;DPF/TBA/AM;TABATINGA;Turquia;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;1;43265;jun;2018;RR;SR/PF/RR;CANTA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;12;43265;jun;2018;SP;SR/PF/SP;NI;Não identificado;Outra tipificação
Arma não classificada;1;43266;jun;2018;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Arma não classificada;1;43266;jun;2018;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Arma não classificada;1;43266;jun;2018;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Arma não classificada;1;43266;jun;2018;MS;SR/PF/MS;NI;Não identificado;Outra tipificação
Pistola;1;43266;jun;2018;RJ;DPF/ARS/RJ;NI;Estados Unidos da América;Outra tipificação
Revólver;1;43267;jun;2018;SP;SR/PF/SP;NI;Brasil;Outra tipificação
Pistola;1;43270;jun;2018;RN;SR/PF/RN;NI;Brasil;Outra tipificação
Fuzil;1;43271;jun;2018;MS;DPF/TLS/MS;AGUA CLARA;Não identificado;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43271;jun;2018;ES;SR/PF/ES;NI;Estados Unidos da América;Outra tipificação
Pistola;1;43271;jun;2018;MT;DPF/CAE/MT;DENISE;Itália;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Pistola;1;43271;jun;2018;MT;DPF/CAE/MT;DENISE;Estados Unidos da América;Art. 16 Posse ou porte ilegal de arma de fogo de uso restrito
Revólver;1;43271;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Revólver;1;43271;jun;2018;ES;SR/PF/ES;NI;Brasil;Outra tipificação
Carabina;1;43272;jun;2018;ES;SR/PF/ES;SOORETAMA;Brasil;Art. 14 Porte ilegal de arma de fogo de uso permitido
Espingarda;2;43272;jun;2018;MS;DPF/PPA/MS;PONTA PORA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43272;jun;2018;MS;DPF/PPA/MS;PONTA PORA;Brasil;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43272;jun;2018;MS;DPF/PPA/MS;PONTA PORA;Estados Unidos da América;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43272;jun;2018;MS;DPF/PPA/MS;PONTA PORA;Não identificado;Art. 18 Tráfico internacional de arma de fogo
Pistola;1;43272;jun;2018;PR;DPF/GRA/PR;NI;Estados Unidos da América;Outra tipificação
